"親代1圖鑑編號","親代1繁中","親代1英文","親代1內部名稱","親代1性別","親代2圖鑑編號","親代2繁中","親代2英文","親代2內部名稱","親代2性別","子代圖鑑編號","子代繁中","子代英文","子代內部名稱","性別限定"
"99","金鎧蠍","Menasting Terra","DarkScorpion_Ground","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"139","阿努比斯","Anubis","Anubis","任一","134","白絨雪怪","Wumpo","Yeti","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"139","阿努比斯","Anubis","Anubis","任一","97","炙燈魚","Ghangler Ignis","GhostAnglerfish_Fire","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"139","阿努比斯","Anubis","Anubis","任一","111","幽焰狼","Kitsun Noct","AmaterasuWolf_Dark","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"139","阿努比斯","Anubis","Anubis","任一","94","派克龍","Relaxaurus Lux","LazyDragon_Electric","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"139","阿努比斯","Anubis","Anubis","任一","105","流焰龍","Moldron","VolcanoDragon","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"139","阿努比斯","Anubis","Anubis","任一","122","清雀","Suzaku Aqua","Suzaku_Water","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"139","阿努比斯","Anubis","Anubis","任一","89","櫻麗娜","Petallia Ignis","FlowerDoll_Fire","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"111","幽焰狼","Kitsun Noct","AmaterasuWolf_Dark","任一","130","日耀駒","Starryon Primo","NightBlueHorse_Neutral","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"111","幽焰狼","Kitsun Noct","AmaterasuWolf_Dark","任一","188","伊西斯","Faleris Aqua","Horus_Water","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"111","幽焰狼","Kitsun Noct","AmaterasuWolf_Dark","任一","132","金棘獸","Cryolinx Terra","WhiteTiger_Ground","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"111","幽焰狼","Kitsun Noct","AmaterasuWolf_Dark","任一","131","寒峰獸","Pierdon Cryst","RockBeast_Ice","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"153","幽戀娜","Splatterina","GrimGirl","任一","130","日耀駒","Starryon Primo","NightBlueHorse_Neutral","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"153","幽戀娜","Splatterina","GrimGirl","任一","188","伊西斯","Faleris Aqua","Horus_Water","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"153","幽戀娜","Splatterina","GrimGirl","任一","81","冰峰陶洛斯","Elgrove Cryst","GrassMinotaur_Ice","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"153","幽戀娜","Splatterina","GrimGirl","任一","132","金棘獸","Cryolinx Terra","WhiteTiger_Ground","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"153","幽戀娜","Splatterina","GrimGirl","任一","139","阿努比斯","Anubis","Anubis","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"153","幽戀娜","Splatterina","GrimGirl","任一","131","寒峰獸","Pierdon Cryst","RockBeast_Ice","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"153","幽戀娜","Splatterina","GrimGirl","任一","138","雙心岩傀","Dualith","GrassGolem","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"174","昭炎狐","Flaracle","FoxExorcist","任一","114","白真雪雀","Frostplume","SnowPeafowl","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"174","昭炎狐","Flaracle","FoxExorcist","任一","134","白絨雪怪","Wumpo","Yeti","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"174","昭炎狐","Flaracle","FoxExorcist","任一","170","兔繡袖","Lapure","SleeveRabbit","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"174","昭炎狐","Flaracle","FoxExorcist","任一","97","冥燈魚","Ghangler","GhostAnglerfish","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"174","昭炎狐","Flaracle","FoxExorcist","任一","85","鬼刃武士","Bushi Noct","Ronin_Dark","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"174","昭炎狐","Flaracle","FoxExorcist","任一","140","塞赫麥特","Sekhmet","Sekhmet","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"174","昭炎狐","Flaracle","FoxExorcist","任一","83","雷隱鹿","Fenglope Lux","FengyunDeeper_Electric","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"174","昭炎狐","Flaracle","FoxExorcist","任一","141","電針妖","Prixter Lux","ScorpionMan_Electric","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"174","昭炎狐","Flaracle","FoxExorcist","任一","89","櫻麗娜","Petallia Ignis","FlowerDoll_Fire","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"94","派克龍","Relaxaurus Lux","LazyDragon_Electric","任一","130","日耀駒","Starryon Primo","NightBlueHorse_Neutral","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"94","派克龍","Relaxaurus Lux","LazyDragon_Electric","任一","188","伊西斯","Faleris Aqua","Horus_Water","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"94","派克龍","Relaxaurus Lux","LazyDragon_Electric","任一","132","金棘獸","Cryolinx Terra","WhiteTiger_Ground","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"94","派克龍","Relaxaurus Lux","LazyDragon_Electric","任一","131","寒峰獸","Pierdon Cryst","RockBeast_Ice","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"105","流焰龍","Moldron","VolcanoDragon","任一","188","伊西斯","Faleris Aqua","Horus_Water","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"105","流焰龍","Moldron","VolcanoDragon","任一","132","金棘獸","Cryolinx Terra","WhiteTiger_Ground","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"105","流焰龍","Moldron","VolcanoDragon","任一","54","凌角馬","Univolt Cryst","Kirin_Ice","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"105","流焰龍","Moldron","VolcanoDragon","任一","131","寒峰獸","Pierdon Cryst","RockBeast_Ice","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"179","紅菇娘","Mycora","MushroomLady","任一","188","伊西斯","Faleris Aqua","Horus_Water","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"179","紅菇娘","Mycora","MushroomLady","任一","81","冰峰陶洛斯","Elgrove Cryst","GrassMinotaur_Ice","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"179","紅菇娘","Mycora","MushroomLady","任一","176","拉比耶爾","Dupin","ClownRabbit","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"179","紅菇娘","Mycora","MushroomLady","任一","132","金棘獸","Cryolinx Terra","WhiteTiger_Ground","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"179","紅菇娘","Mycora","MushroomLady","任一","139","阿努比斯","Anubis","Anubis","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"179","紅菇娘","Mycora","MushroomLady","任一","54","凌角馬","Univolt Cryst","Kirin_Ice","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"179","紅菇娘","Mycora","MushroomLady","任一","131","寒峰獸","Pierdon Cryst","RockBeast_Ice","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"179","紅菇娘","Mycora","MushroomLady","任一","177","盜影鴉","Roujay","ThiefBird","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"179","紅菇娘","Mycora","MushroomLady","任一","138","雙心岩傀","Dualith","GrassGolem","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"179","紅菇娘","Mycora","MushroomLady","任一","158","魔淵龍","Astegon","BlackMetalDragon","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"142","重岩龜","Tetroise","CubeTurtle","任一","130","日耀駒","Starryon Primo","NightBlueHorse_Neutral","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"142","重岩龜","Tetroise","CubeTurtle","任一","188","伊西斯","Faleris Aqua","Horus_Water","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"142","重岩龜","Tetroise","CubeTurtle","任一","81","冰峰陶洛斯","Elgrove Cryst","GrassMinotaur_Ice","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"142","重岩龜","Tetroise","CubeTurtle","任一","132","金棘獸","Cryolinx Terra","WhiteTiger_Ground","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"142","重岩龜","Tetroise","CubeTurtle","任一","139","阿努比斯","Anubis","Anubis","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"142","重岩龜","Tetroise","CubeTurtle","任一","131","寒峰獸","Pierdon Cryst","RockBeast_Ice","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"142","重岩龜","Tetroise","CubeTurtle","任一","137","焰煌","Blazamut","KingBahamut","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"142","重岩龜","Tetroise","CubeTurtle","任一","138","雙心岩傀","Dualith","GrassGolem","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"150","面懼","Omascul","MysteryMask","任一","195","貝菈露潔","Bellanoir Libero","NightLady_Dark","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"150","面懼","Omascul","MysteryMask","任一","137","歿殃","Blazamut Ryu","KingBahamut_Dragon","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"150","面懼","Omascul","MysteryMask","任一","200","喚夜獸","Frostallion Noct","IceHorse_Dark","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"150","面懼","Omascul","MysteryMask","任一","171","獄熙龍","Eidrolon Ignis","GhostDragon_Fire","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"150","面懼","Omascul","MysteryMask","任一","121","騰炎龍","Jormuntide Ignis","Umihebi_Fire","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"97","冥燈魚","Ghangler","GhostAnglerfish","任一","105","川霜龍","Moldron Cryst","VolcanoDragon_Ice","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"97","冥燈魚","Ghangler","GhostAnglerfish","任一","130","日耀駒","Starryon Primo","NightBlueHorse_Neutral","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"97","冥燈魚","Ghangler","GhostAnglerfish","任一","151","桃晶鯨","Whalaska Ignis","IceNarwhal_Fire","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"99","冥鎧蠍","Menasting","DarkScorpion","任一","195","貝菈露潔","Bellanoir Libero","NightLady_Dark","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"99","冥鎧蠍","Menasting","DarkScorpion","任一","137","歿殃","Blazamut Ryu","KingBahamut_Dragon","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"99","冥鎧蠍","Menasting","DarkScorpion","任一","200","喚夜獸","Frostallion Noct","IceHorse_Dark","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"99","冥鎧蠍","Menasting","DarkScorpion","任一","171","獄熙龍","Eidrolon Ignis","GhostDragon_Fire","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"99","冥鎧蠍","Menasting","DarkScorpion","任一","121","騰炎龍","Jormuntide Ignis","Umihebi_Fire","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"54","凌角馬","Univolt Cryst","Kirin_Ice","任一","97","炙燈魚","Ghangler Ignis","GhostAnglerfish_Fire","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"54","凌角馬","Univolt Cryst","Kirin_Ice","任一","94","派克龍","Relaxaurus Lux","LazyDragon_Electric","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"54","凌角馬","Univolt Cryst","Kirin_Ice","任一","122","清雀","Suzaku Aqua","Suzaku_Water","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"135","恐炬靈","Sootseer","CandleGhost","任一","138","咒心岩傀","Dualith Noct","GrassGolem_Dark","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"135","恐炬靈","Sootseer","CandleGhost","任一","186","黑月女王","Lyleen Noct","LilyQueen_Dark","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"135","恐炬靈","Sootseer","CandleGhost","任一","157","織夜鹿","Celesdir Noct","WhiteDeer_Dark","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"113","格魯力斯","Warsect Terra","HerculesBeetle_Ground","任一","129","寒霜獸","Reptyro Cryst","VolcanicMonster_Ice","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"113","格魯力斯","Warsect Terra","HerculesBeetle_Ground","任一","116","絹笠蛾","Sibelyx Primo","WhiteMoth_Neutral","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"113","格魯力斯","Warsect Terra","HerculesBeetle_Ground","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"159","泰鋒","Knocklem","WingGolem","任一","132","冰棘獸","Cryolinx","WhiteTiger","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"159","泰鋒","Knocklem","WingGolem","任一","135","恐炬靈","Sootseer","CandleGhost","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"159","泰鋒","Knocklem","WingGolem","任一","169","曼波皇","Solmora Lux","KingSunfish_Thunder","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"159","泰鋒","Knocklem","WingGolem","任一","110","梁葉龍","Braloha","Plesiosaur","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"159","泰鋒","Knocklem","WingGolem","任一","146","傑諾路達","Xenogard","WhiteAlienDragon","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"159","泰鋒","Knocklem","WingGolem","任一","115","紫狐嬌","Majex","DarkFlameFox","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"159","泰鋒","Knocklem","WingGolem","任一","80","雷鳴鳥","Helzephyr Lux","HadesBird_Electric","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"201","海皇鯨","Neptilius","PoseidonOrca","任一","72","巧克力豹冰","Polapup Terra","IceSeal_Ground","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"201","海皇鯨","Neptilius","PoseidonOrca","任一","132","冰棘獸","Cryolinx","WhiteTiger","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"201","海皇鯨","Neptilius","PoseidonOrca","任一","94","佩克龍","Relaxaurus","LazyDragon","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"201","海皇鯨","Neptilius","PoseidonOrca","任一","130","夜冥駒","Starryon","NightBlueHorse","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"201","海皇鯨","Neptilius","PoseidonOrca","任一","150","面懼","Omascul","MysteryMask","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"201","海皇鯨","Neptilius","PoseidonOrca","任一","99","冥鎧蠍","Menasting","DarkScorpion","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"201","海皇鯨","Neptilius","PoseidonOrca","任一","108","海誓龍","Broncherry Aqua","SakuraSaurus_Water","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"201","海皇鯨","Neptilius","PoseidonOrca","任一","87","雪猛獁","Mammorest Cryst","GrassMammoth_Ice","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"201","海皇鯨","Neptilius","PoseidonOrca","任一","80","雷冥鳥","Helzephyr","HadesBird","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"201","海皇鯨","Neptilius","PoseidonOrca","任一","129","熔岩獸","Reptyro","VolcanicMonster","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"201","海皇鯨","Neptilius","PoseidonOrca","任一","131","磐峰獸","Pierdon","RockBeast","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"201","海皇鯨","Neptilius","PoseidonOrca","任一","104","燧火鳥","Ragnahawk","RedArmorBird","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"108","海誓龍","Broncherry Aqua","SakuraSaurus_Water","任一","159","丹烽","Knocklem Ignis","WingGolem_Fire","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"108","海誓龍","Broncherry Aqua","SakuraSaurus_Water","任一","195","貝菈露潔","Bellanoir Libero","NightLady_Dark","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"108","海誓龍","Broncherry Aqua","SakuraSaurus_Water","任一","142","淨岩龜","Tetroise Primo","CubeTurtle_Neutral","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"108","海誓龍","Broncherry Aqua","SakuraSaurus_Water","任一","186","黑月女王","Lyleen Noct","LilyQueen_Dark","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"108","海誓龍","Broncherry Aqua","SakuraSaurus_Water","任一","171","獄熙龍","Eidrolon Ignis","GhostDragon_Fire","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"108","海誓龍","Broncherry Aqua","SakuraSaurus_Water","任一","121","騰炎龍","Jormuntide Ignis","Umihebi_Fire","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"96","疾霜鳥","Beakon Cryst","ThunderBird_Ice","任一","97","炙燈魚","Ghangler Ignis","GhostAnglerfish_Fire","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"96","疾霜鳥","Beakon Cryst","ThunderBird_Ice","任一","99","金鎧蠍","Menasting Terra","DarkScorpion_Ground","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"96","疾霜鳥","Beakon Cryst","ThunderBird_Ice","任一","113","格魯力斯","Warsect Terra","HerculesBeetle_Ground","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"96","疾霜鳥","Beakon Cryst","ThunderBird_Ice","任一","116","絹笠蛾","Sibelyx Primo","WhiteMoth_Neutral","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"85","鬼刃武士","Bushi Noct","Ronin_Dark","任一","105","川霜龍","Moldron Cryst","VolcanoDragon_Ice","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"85","鬼刃武士","Bushi Noct","Ronin_Dark","任一","130","日耀駒","Starryon Primo","NightBlueHorse_Neutral","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"85","鬼刃武士","Bushi Noct","Ronin_Dark","任一","188","伊西斯","Faleris Aqua","Horus_Water","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"85","鬼刃武士","Bushi Noct","Ronin_Dark","任一","132","金棘獸","Cryolinx Terra","WhiteTiger_Ground","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"85","鬼刃武士","Bushi Noct","Ronin_Dark","任一","151","桃晶鯨","Whalaska Ignis","IceNarwhal_Fire","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"85","鬼刃武士","Bushi Noct","Ronin_Dark","任一","131","寒峰獸","Pierdon Cryst","RockBeast_Ice","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"169","曼波皇","Solmora Lux","KingSunfish_Thunder","任一","186","黑月女王","Lyleen Noct","LilyQueen_Dark","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"110","梁葉龍","Braloha","Plesiosaur","任一","159","丹烽","Knocklem Ignis","WingGolem_Fire","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"110","梁葉龍","Braloha","Plesiosaur","任一","138","咒心岩傀","Dualith Noct","GrassGolem_Dark","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
"110","梁葉龍","Braloha","Plesiosaur","任一","142","淨岩龜","Tetroise Primo","CubeTurtle_Neutral","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","否"
